,dist_fr,dist_mr
997,0.242416739,0.388581326
998,0.165259139,0.210199605
999,0.265773385,0.414782863
1000,0.163762513,0.317124956
1001,0.201229005,0.244917957
1002,0.185338302,0.204030343
1003,0.183046555,0.335487398
1004,0.257023209,0.452287065
1005,0.166760978,0.235698494
1006,0.25155199,0.361758129
1007,0.188194806,0.268434106
1008,0.19039097,0.245848665
1009,0.254942392,0.380229877
1010,0.276770374,0.260957192
1011,0.188446979,0.308318278
1012,0.156644006,0.26097576
1013,0.214764096,0.213855301
1014,0.239953525,0.234678283
1015,0.235172197,0.2033743
1016,0.237103566,0.374075404
1017,0.204550739,0.224230774
1018,0.311323444,0.258468019
1019,0.199176025,0.425542071
1020,0.182408979,0.242662515
1021,0.195952581,0.214863091
1022,0.157206469,0.275445405
1023,0.322760133,0.260560293
1024,0.174483533,0.280419771
1025,0.200143306,0.22259592
1026,0.180927603,0.229756851
1027,0.219468438,0.251471987
1028,0.202512564,0.292698992
1029,0.557224316,0.295484055
1030,0.404034964,0.438328514
1031,0.238004043,0.300040578
1032,0.182312412,0.260054824
1033,0.152308124,0.232965361
1034,0.313562203,0.240053751
1035,0.150513227,0.419284637
1036,0.138315492,0.224825431
1037,0.189761203,0.290167427
1038,0.38723349,0.338296698
1039,0.187601065,0.242986592
1040,0.148628098,0.284431804
1041,0.207508481,0.187995908
1042,0.190792612,0.292754184
1043,0.236717976,0.325308191
1044,0.224526372,0.190501961
1045,0.186134369,0.259742996
1046,0.232284402,0.262377982
1047,0.184734138,0.251955843
1048,0.152529321,0.385430537
1049,0.240152298,0.400652179
1050,0.200590842,0.478223122
1051,0.144346616,0.310849456
1052,0.246365023,0.3552652
1053,0.212325508,0.259548317
1054,0.218874862,0.248045148
1055,0.16168446,0.287046247
1056,0.255114028,0.266069075
1057,0.254375296,0.241949498
1058,0.167142001,0.259664091
1059,0.341582215,0.229776837
1060,0.260172731,0.320676754
1061,0.196047126,0.530854042
1062,0.231670589,0.421176587
1063,0.194928587,0.287388207
1064,0.30566911,0.248706464
1065,0.196466643,0.353488091
1066,0.144583965,0.294608305
1067,0.206959197,0.294117489
1068,0.200573037,0.389355755
1069,0.288397,0.462413921
1070,0.152724192,0.234191129
1071,0.229083157,0.255062305
1072,0.197623276,0.307316287
1073,0.209263226,0.303353904
1074,0.201964563,0.254696016
1075,0.1909462,0.396405706
1076,0.168087749,0.249207495
1077,0.181970536,0.194641085
1078,0.214460111,0.263045052
1079,0.276735999,0.297138404
1080,0.14670544,0.237298438
1081,0.253832672,0.3014813
1082,0.26365114,0.203741935
1083,0.203442279,0.26487261
1084,0.237153211,0.269031835
1085,0.145825727,0.198070129
1086,0.311782506,0.230045953
1087,0.208019343,0.34106673
1088,0.195743742,0.769759326
1089,0.217521105,0.263486454
1090,0.28109101,0.271247316
1091,0.266235704,0.210812706
1092,0.180397303,0.488012072
1093,0.182584872,0.256863839
1094,0.181656919,0.239305066
1095,0.15476658,0.295130697
1096,0.203044083,0.547776627
1097,0.136602885,0.516943536
1098,0.167476157,0.342120146
1099,0.243306913,0.205286585
1100,0.230216753,0.285404041
1101,0.306236742,0.246147445
1102,0.297834277,0.337814813
1103,0.209591886,0.335169055
1104,0.233398524,0.389902866
1105,0.226329631,0.262292865
1106,0.345755201,0.358265933
1107,0.275741808,0.237000702
1108,0.155965957,0.412719398
1109,0.258320514,0.25867186
1110,0.232800637,0.259978511
1111,0.209777757,0.326118181
1112,0.138570454,0.339872
1113,0.17116372,0.343850765
1114,0.296087122,0.260960591
1115,0.2899993,0.232980658
1116,0.292617229,0.191576264
1117,0.233878587,0.22689918
1118,0.225627158,0.224694539
1119,0.226833937,0.218519624
1120,0.183254457,0.26388273
1121,0.160069782,0.239197829
1122,0.397909554,0.417417657
1123,0.240262207,0.234258179
1124,0.19643394,0.363370544
1125,0.310209299,0.22358084
1126,0.224664911,0.440303219
1127,0.321114974,0.37681234
1128,0.199279477,0.203128503
1129,0.198301866,0.247839824
1130,0.516895538,0.380163562
1131,0.169900256,0.27030368
1132,0.201941131,0.249451489
1133,0.291931629,0.216075862
1134,0.419220865,0.314762991
1135,0.149887541,0.218719738
1136,0.145517734,0.223348783
1137,0.202688474,0.292283627
1138,0.249771764,0.329899916
1139,0.231746455,0.25607333
1140,0.280182005,0.414560258
1141,0.359130633,0.218240537
1142,0.160488898,0.248905018
1143,0.182035629,0.325165144
1144,0.303853296,0.409521763
1145,0.249302956,0.233742949
1146,0.275037736,0.254163793
1147,0.262012913,0.449718837
1148,0.18085307,0.24116684
1149,0.236145311,0.292834031
1150,0.152812188,0.217936396
1151,0.167627698,0.368404737
1152,0.17912821,0.304399172
1153,0.272713526,0.376918783
1154,0.245940302,0.257340262
1155,0.206856303,0.200586732
1156,0.215008015,0.40921104
1157,0.243731172,0.286445317
1158,0.203905085,0.278676676
1159,0.223979028,0.266966814
1160,0.335923031,0.26173433
1161,0.371688455,0.335765631
1162,0.175924876,0.371755659
1163,0.33604961,0.237037172
1164,0.140353916,0.213531978
1165,0.244011518,0.290654088
1166,0.188855475,0.343692287
1167,0.184388339,0.31050285
